Months,L,M,S,p3,p10,p25,p50,p75,p85,p97
50.20123203,-0.5684,15.2518,0.09298,12.90966807,13.59090385,14.34032319,15.2518,16.2575376,16.84080664,18.33639045
50.23408625,-0.5684,15.2517,0.093,12.90914174,13.59048849,14.34004238,15.2517,16.25765843,16.84106554,18.33703611
50.26694045,-0.5684,15.2516,0.09302,12.90861544,13.59007315,14.33976158,15.2516,16.25777926,16.84132445,18.33768182
50.29979466,-0.5684,15.2515,0.09304,12.90808916,13.58965783,14.33948078,15.2515,16.25790008,16.84158337,18.33832756
50.33264887,-0.5684,15.2515,0.09306,12.90764755,13.58933163,14.33929401,15.2515,16.25812751,16.84195273,18.33909358
50.36550308,-0.5684,15.2514,0.09308,12.90712134,13.58891634,14.33901322,15.2514,16.25824835,16.84221166,18.33973941
50.39835729,-0.5684,15.2513,0.0931,12.90659515,13.58850107,14.33873244,15.2513,16.25836918,16.84247061,18.34038528
50.4312115,-0.5684,15.2513,0.09312,12.90615361,13.58817491,14.33854568,15.2513,16.25859663,16.84283999,18.34115145
50.46406571,-0.5684,15.2512,0.09314,12.90562748,13.58775966,14.33826491,15.2512,16.25871747,16.84309896,18.3417974
50.49691991,-0.5684,15.2511,0.09316,12.90510138,13.58734444,14.33798415,15.2511,16.25883831,16.84335793,18.34244339
50.52977413,-0.5684,15.2511,0.09318,12.90465992,13.58701832,14.33779741,15.2511,16.25906577,16.84372735,18.3432097
50.56262834,-0.5684,15.251,0.0932,12.90413388,13.58660312,14.33751666,15.251,16.25918661,16.84398633,18.34385578
50.59548254,-0.5684,15.2509,0.09321,12.90382856,13.58635099,14.33732928,15.2509,16.25919373,16.84406061,18.34411869
50.62833676,-0.5684,15.2509,0.09323,12.90338717,13.5860249,14.33714254,15.2509,16.2594212,16.84443006,18.34488511
50.66119097,-0.5684,15.2508,0.09325,12.90286119,13.58560975,14.33686181,15.2508,16.25954205,16.84468907,18.3455313
50.69404517,-0.5684,15.2508,0.09327,12.90241985,13.58528369,14.33667508,15.2508,16.25976952,16.84505854,18.34629781
50.72689939,-0.5684,15.2507,0.09329,12.90189393,13.58486857,14.33639436,15.2507,16.25989038,16.84531756,18.34694408
50.75975359,-0.5684,15.2507,0.09331,12.90145264,13.58454254,14.33620764,15.2507,16.26011787,16.84568706,18.34771069
50.7926078,-0.5684,15.2506,0.09333,12.90092678,13.58412744,14.33592693,15.2506,16.26023873,16.8459461,18.34835705
50.82546202,-0.5684,15.2506,0.09335,12.90048554,13.58380144,14.33574022,15.2506,16.26046622,16.84631562,18.34912376
50.85831622,-0.5684,15.2505,0.09337,12.89995973,13.58338638,14.33545952,15.2505,16.26058709,16.84657468,18.34977019
50.89117043,-0.5684,15.2505,0.09339,12.89951854,13.5830604,14.33527282,15.2505,16.26081459,16.84694422,18.350537
50.92402464,-0.5684,15.2504,0.09341,12.89899279,13.58264537,14.33499213,15.2504,16.26093547,16.8472033,18.35118352
50.95687885,-0.5684,15.2504,0.09343,12.89855165,13.58231942,14.33480545,15.2504,16.26116297,16.84757287,18.35195042
50.98973306,-0.5684,15.2503,0.09345,12.89802595,13.58190442,14.33452477,15.2503,16.26128386,16.84783197,18.35259703
51.02258727,-0.5684,15.2503,0.09346,12.8978054,13.58174145,14.33443143,15.2503,16.26139761,16.84801676,18.35298052
51.05544148,-0.5684,15.2502,0.09348,12.89727975,13.58132648,14.33415075,15.2502,16.2615185,16.84827587,18.35362719
51.08829568,-0.5684,15.2502,0.0935,12.8968387,13.58100057,14.33396408,15.2502,16.26174602,16.84864547,18.35439426
51.1211499,-0.5684,15.2502,0.09352,12.89639767,13.58067468,14.33377741,15.2502,16.26197354,16.84901509,18.35516138
51.15400411,-0.5684,15.2501,0.09354,12.8958721,13.58025975,14.33349676,15.2501,16.26209444,16.84927423,18.35580818
51.18685831,-0.5684,15.2501,0.09356,12.89543112,13.57993388,14.3333101,15.2501,16.26232197,16.84964387,18.35657539
51.21971253,-0.5684,15.25,0.09358,12.89490561,13.57951898,14.33302945,15.25,16.26244287,16.84990303,18.35722228
51.25256674,-0.5684,15.25,0.0936,12.89446468,13.57919315,14.3328428,15.25,16.26267042,16.85027269,18.35798959
51.28542094,-0.5684,15.25,0.09362,12.89402378,13.57886732,14.33265616,15.25,16.26289797,16.85064236,18.35875694
51.31827516,-0.5684,15.25,0.09364,12.89358289,13.5785415,14.33246951,15.25,16.26312552,16.85101205,18.35952435
51.35112936,-0.5684,15.2499,0.09366,12.89305749,13.57812666,14.33218889,15.2499,16.26324643,16.85127125,18.36017142
51.38398357,-0.5684,15.2499,0.09368,12.89261666,13.57780088,14.33200226,15.2499,16.26347399,16.85164096,18.36093892
51.41683779,-0.5684,15.2499,0.09369,12.89239625,13.57763799,14.33190894,15.2499,16.26358778,16.85182582,18.36132269
51.44969199,-0.5684,15.2498,0.09371,12.89187092,13.57722318,14.33162833,15.2498,16.2637087,16.85208504,18.36196986
51.4825462,-0.5684,15.2498,0.09373,12.89143015,13.57689743,14.33144171,15.2498,16.26393627,16.85245478,18.36273749
51.51540041,-0.5684,15.2498,0.09375,12.8909894,13.57657169,14.33125509,15.2498,16.26416385,16.85282453,18.36350516
51.54825462,-0.5684,15.2498,0.09377,12.89054868,13.57624596,14.33106847,15.2498,16.26439143,16.85319429,18.36427289
51.58110883,-0.5684,15.2498,0.09379,12.89010798,13.57592024,14.33088186,15.2498,16.26461902,16.85356407,18.36504066
51.61396304,-0.5684,15.2497,0.09381,12.88958278,13.57550551,14.33060128,15.2497,16.26473995,16.85382334,18.36568806
51.64681725,-0.5684,15.2497,0.09383,12.88914213,13.57517982,14.33041467,15.2497,16.26496755,16.85419314,18.36645593
51.67967145,-0.5684,15.2497,0.09385,12.88870151,13.57485414,14.33022807,15.2497,16.26519515,16.85456295,18.36722385
51.71252567,-0.5684,15.2497,0.09387,12.88826091,13.57452847,14.33004148,15.2497,16.26542275,16.85493278,18.36799182
51.74537988,-0.5684,15.2497,0.09388,12.88804062,13.57436564,14.32994818,15.2497,16.26553656,16.8551177,18.36837583
51.77823408,-0.5684,15.2497,0.0939,12.88760005,13.57403999,14.32976159,15.2497,16.26576417,16.85548754,18.36914388
51.8110883,-0.5684,15.2497,0.09392,12.88715951,13.57371436,14.329575,15.2497,16.26599179,16.8558574,18.36991197
51.84394251,-0.5684,15.2497,0.09394,12.88671899,13.57338873,14.32938842,15.2497,16.26621941,16.85622727,18.37068012
51.87679671,-0.5684,15.2497,0.09396,12.88627849,13.57306312,14.32920184,15.2497,16.26644704,16.85659715,18.37144832
51.90965093,-0.5684,15.2497,0.09398,12.88583802,13.57273752,14.32901527,15.2497,16.26667468,16.85696705,18.37221657
51.94250513,-0.5684,15.2496,0.094,12.88531308,13.57232293,14.32873473,15.2496,16.26679564,16.85722641,18.37286439
51.97535934,-0.5684,15.2496,0.09402,12.88487266,13.57199736,14.32854817,15.2496,16.26702329,16.85759633,18.37363273
52.00821356,-0.5684,15.2496,0.09404,12.88443226,13.5716718,14.3283616,15.2496,16.26725093,16.85796626,18.37440113
52.04106776,-0.5684,15.2496,0.09406,12.88399189,13.57134625,14.32817505,15.2496,16.26747858,16.85833621,18.37516958
52.07392197,-0.5684,15.2496,0.09407,12.88377171,13.57118348,14.32808177,15.2496,16.26759241,16.85852118,18.37555382
52.10677618,-0.5684,15.2497,0.09409,12.88341585,13.57094694,14.32798917,15.2497,16.26792675,16.8590017,18.37644284
52.13963039,-0.5684,15.2497,0.09411,12.88297553,13.57062142,14.32780262,15.2497,16.26815441,16.85937168,18.37721142
52.1724846,-0.5684,15.2497,0.09413,12.88253524,13.57029591,14.32761607,15.2497,16.26838208,16.85974167,18.37798005
52.20533881,-0.5684,15.2497,0.09415,12.88209497,13.56997042,14.32742953,15.2497,16.26860976,16.86011167,18.37874872
52.23819302,-0.5684,15.2497,0.09417,12.88165472,13.56964493,14.32724299,15.2497,16.26883744,16.86048169,18.37951745
52.27104722,-0.5684,15.2497,0.09419,12.8812145,13.56931946,14.32705646,15.2497,16.26906513,16.86085172,18.38028623
52.30390144,-0.5684,15.2497,0.09421,12.8807743,13.568994,14.32686993,15.2497,16.26929282,16.86122176,18.38105506
52.33675565,-0.5684,15.2497,0.09422,12.88055421,13.56883128,14.32677666,15.2497,16.26940667,16.86140678,18.38143949
52.36960985,-0.5684,15.2497,0.09424,12.88011404,13.56850584,14.32659014,15.2497,16.26963436,16.86177685,18.3822084
52.40246407,-0.5684,15.2497,0.09426,12.8796739,13.56818041,14.32640361,15.2497,16.26986207,16.86214692,18.38297735
52.43531828,-0.5684,15.2498,0.09428,12.87931824,13.56794396,14.32631104,15.2498,16.27019647,16.86262758,18.38386691
52.46817248,-0.5684,15.2498,0.0943,12.87887814,13.56761856,14.32612453,15.2498,16.27042418,16.86299768,18.38463597
52.5010267,-0.5684,15.2498,0.09432,12.87843807,13.56729317,14.32593801,15.2498,16.2706519,16.8633678,18.38540508
52.5338809,-0.5684,15.2498,0.09434,12.87799802,13.56696778,14.32575151,15.2498,16.27087963,16.86373793,18.38617424
52.56673511,-0.5684,15.2498,0.09436,12.87755799,13.56664241,14.325565,15.2498,16.27110736,16.86410807,18.38694346
52.59958933,-0.5684,15.2499,0.09437,12.87742243,13.5665687,14.32556569,15.2499,16.27132792,16.86440373,18.38744866
52.63244353,-0.5684,15.2499,0.09439,12.87698244,13.56624334,14.32537919,15.2499,16.27155566,16.86477389,18.38821795
52.66529774,-0.5684,15.2499,0.09441,12.87654247,13.565918,14.32519269,15.2499,16.2717834,16.86514406,18.38898729
52.69815195,-0.5684,15.2499,0.09443,12.87610252,13.56559267,14.3250062,15.2499,16.27201115,16.86551425,18.38975669
52.73100616,-0.5684,15.25,0.09445,12.87574703,13.56535631,14.32491365,15.25,16.27234561,16.86599505,18.39064673
52.76386037,-0.5684,15.25,0.09447,12.87530713,13.565031,14.32472716,15.25,16.27257337,16.86636526,18.39141623
52.79671458,-0.5684,15.25,0.09449,12.87486725,13.56470571,14.32454068,15.25,16.27280113,16.86673549,18.39218578
52.82956879,-0.5684,15.25,0.0945,12.87464732,13.56454307,14.32444744,15.25,16.27291502,16.86692061,18.39257057
52.86242299,-0.5684,15.2501,0.09452,12.8742919,13.56430674,14.3243549,15.2501,16.2732495,16.86740146,18.39346081
52.89527721,-0.5684,15.2501,0.09454,12.87385207,13.56398147,14.32416842,15.2501,16.27347728,16.86777172,18.39423049
52.92813142,-0.5684,15.2501,0.09456,12.87341228,13.56365622,14.32398195,15.2501,16.27370506,16.868142,18.39500022
52.96098562,-0.5684,15.2502,0.09458,12.87305691,13.56341992,14.32388941,15.2502,16.27403957,16.8686229,18.39589064
52.99383984,-0.5684,15.2502,0.0946,12.87261716,13.56309469,14.32370295,15.2502,16.27426736,16.8689932,18.39666047
53.02669405,-0.5684,15.2502,0.09461,12.87239729,13.56293207,14.32360972,15.2502,16.27438126,16.86917835,18.39704541
53.05954825,-0.5684,15.2503,0.09463,12.87204198,13.5626958,14.32351718,15.2503,16.27471578,16.86965929,18.39793597
53.09240247,-0.5684,15.2503,0.09465,12.87160228,13.56237059,14.32333073,15.2503,16.27494359,16.87002963,18.39870594
53.12525667,-0.5684,15.2504,0.09467,12.871247,13.56213433,14.3232382,15.2504,16.27527813,16.8705106,18.39959661
53.15811088,-0.5684,15.2504,0.09469,12.87080735,13.56180915,14.32305175,15.2504,16.27550595,16.87088097,18.40036668
53.1909651,-0.5684,15.2505,0.09471,12.87045211,13.56157291,14.32295922,15.2505,16.2758405,16.87136198,18.40125747
53.2238193,-0.5684,15.2505,0.09472,12.8702323,13.56141033,14.322866,15.2505,16.27595442,16.87154717,18.40164255
53.25667351,-0.5684,15.2505,0.09474,12.8697927,13.56108518,14.32267956,15.2505,16.27618225,16.87191757,18.40241276
53.28952772,-0.5684,15.2506,0.09476,12.86943751,13.56084896,14.32258704,15.2506,16.27651682,16.87239862,18.40330369
53.32238193,-0.5684,15.2506,0.09478,12.86899796,13.56052383,14.32240061,15.2506,16.27674466,16.87276904,18.40407401
53.35523614,-0.5684,15.2507,0.0948,12.86864281,13.56028763,14.32230809,15.2507,16.27707925,16.87325012,18.40496505
53.38809035,-0.5684,15.2507,0.09481,12.86842305,13.56012507,14.32221488,15.2507,16.27719317,16.87343535,18.40535026
53.42094456,-0.5684,15.2508,0.09483,12.86806793,13.55988888,14.32212236,15.2508,16.27752777,16.87391645,18.40624139
53.45379876,-0.5684,15.2508,0.09485,12.86762845,13.55956379,14.32193594,15.2508,16.27775564,16.87428693,18.40701189
53.48665298,-0.5684,15.2509,0.09487,12.86727337,13.55932762,14.32184343,15.2509,16.27809024,16.87476807,18.40790315
53.51950719,-0.5684,15.2509,0.09489,12.86683394,13.55900255,14.32165701,15.2509,16.27831812,16.87513857,18.40867375
53.55236139,-0.5684,15.251,0.09491,12.86647889,13.5587664,14.3215645,15.251,16.27865274,16.87561974,18.40956512
53.58521561,-0.5684,15.2511,0.09492,12.86634356,13.55869278,14.3215652,15.2511,16.27887343,16.87591566,18.41007118
53.61806982,-0.5684,15.2511,0.09494,12.86590418,13.55836774,14.32137879,15.2511,16.27910132,16.8762862,18.41084193
53.65092402,-0.5684,15.2512,0.09496,12.86554918,13.55813161,14.32128629,15.2512,16.27943596,16.87676741,18.41173345
53.68377824,-0.5684,15.2512,0.09498,12.86510984,13.55780659,14.32109989,15.2512,16.27966387,16.87713798,18.4125043
53.71663244,-0.5684,15.2513,0.095,12.86475488,13.55757047,14.32100739,15.2513,16.27999852,16.87761923,18.41339593
53.74948665,-0.5684,15.2514,0.09501,12.86461958,13.55749687,14.32100809,15.2514,16.28021923,16.87791519,18.41390214
53.78234087,-0.5684,15.2514,0.09503,12.8641803,13.55717187,14.32082169,15.2514,16.28044715,16.87828579,18.41467312
53.81519507,-0.5684,15.2515,0.09505,12.86382538,13.55693578,14.3207292,15.2515,16.28078182,16.87876708,18.41556491
53.84804928,-0.5684,15.2515,0.09507,12.86338615,13.55661081,14.32054281,15.2515,16.28100976,16.87913772,18.416336
53.88090349,-0.5684,15.2516,0.09508,12.86325088,13.55653721,14.32054351,15.2516,16.28123048,16.87943371,18.41684232
53.9137577,-0.5684,15.2517,0.0951,12.86289601,13.55630114,14.32045102,15.2517,16.28156517,16.87991504,18.41773425
53.94661191,-0.5684,15.2517,0.09512,12.86245682,13.5559762,14.32026464,15.2517,16.28179312,16.88028571,18.41850548
53.97946612,-0.5684,15.2518,0.09514,12.86210199,13.55574014,14.32017215,15.2518,16.28212783,16.88076708,18.41939753
54.01232033,-0.5684,15.2519,0.09516,12.86174718,13.5555041,14.32007966,15.2519,16.28246254,16.88124846,18.42028964
54.04517453,-0.5684,15.2519,0.09517,12.86152761,13.55534164,14.31998648,15.2519,16.28257653,16.88143381,18.42067533
54.07802875,-0.5684,15.252,0.09519,12.86117283,13.55510561,14.31989399,15.252,16.28291125,16.88191522,18.42156753
54.11088296,-0.5684,15.2521,0.09521,12.86081806,13.55486958,14.31980151,15.2521,16.28324599,16.88239665,18.42245979
54.14373716,-0.5684,15.2522,0.09523,12.86046331,13.55463357,14.31970903,15.2522,16.28358073,16.88287809,18.42335211
54.17659138,-0.5684,15.2522,0.09524,12.86024379,13.55447113,14.31961585,15.2522,16.28369473,16.88306347,18.42373789
54.20944559,-0.5684,15.2523,0.09526,12.85988906,13.55423512,14.31952337,15.2523,16.28402948,16.88354494,18.4246303
54.24229979,-0.5684,15.2524,0.09528,12.85953436,13.55399913,14.31943089,15.2524,16.28436425,16.88402642,18.42552277
54.27515401,-0.5684,15.2525,0.0953,12.85917968,13.55376314,14.31933842,15.2525,16.28469902,16.88450792,18.4264153
54.30800821,-0.5684,15.2525,0.09531,12.85896019,13.55360072,14.31924524,15.2525,16.28481302,16.88469333,18.42680118
54.34086242,-0.5684,15.2526,0.09533,12.85860553,13.55336474,14.31915277,15.2526,16.2851478,16.88517486,18.4276938
54.37371664,-0.5684,15.2527,0.09535,12.85825089,13.55312878,14.3190603,15.2527,16.28548259,16.8856564,18.42858648
54.40657084,-0.5684,15.2528,0.09537,12.85789627,13.55289282,14.31896783,15.2528,16.28581739,16.88613797,18.42947922
54.43942505,-0.5684,15.2529,0.09538,12.85776111,13.55281927,14.31896853,15.2529,16.28603818,16.88643411,18.42998603
54.47227926,-0.5684,15.2529,0.0954,12.85732222,13.55249447,14.31878219,15.2529,16.28626622,16.88680499,18.43075803
54.50513347,-0.5684,15.253,0.09542,12.85696764,13.55225853,14.31868972,15.253,16.28660104,16.8872866,18.43165092
54.53798768,-0.5684,15.2531,0.09544,12.85661308,13.5520226,14.31859726,15.2531,16.28693586,16.88776822,18.43254387
54.57084189,-0.5684,15.2532,0.09545,12.85647796,13.55194906,14.31859796,15.2532,16.28715667,16.8880644,18.4330508
54.6036961,-0.5684,15.2533,0.09547,12.85612342,13.55171314,14.3185055,15.2533,16.2874915,16.88854605,18.43394384
54.6365503,-0.5684,15.2534,0.09549,12.85576891,13.55147723,14.31841304,15.2534,16.28782635,16.88902772,18.43483695
54.66940452,-0.5684,15.2534,0.0955,12.85554951,13.55131486,14.31831987,15.2534,16.28794039,16.8892132,18.43522309
54.70225873,-0.5684,15.2535,0.09552,12.85519503,13.55107896,14.31822742,15.2535,16.28827524,16.88969489,18.43611629
54.73511293,-0.5684,15.2536,0.09554,12.85484056,13.55084307,14.31813496,15.2536,16.28861011,16.8901766,18.43700954
54.76796715,-0.5684,15.2537,0.09556,12.8544861,13.55060719,14.3180425,15.2537,16.28894498,16.89065833,18.43790286
54.80082136,-0.5684,15.2538,0.09557,12.85435102,13.55053367,14.31804321,15.2538,16.28916582,16.89095457,18.43840998
54.83367556,-0.5684,15.2539,0.09559,12.85399659,13.5502978,14.31795075,15.2539,16.2895007,16.89143633,18.43930339
54.86652978,-0.5684,15.254,0.09561,12.85364218,13.55006193,14.3178583,15.254,16.2898356,16.8919181,18.44019686
54.89938398,-0.5684,15.2541,0.09562,12.85350712,13.54998842,14.317859,15.2541,16.29005644,16.89221436,18.44070406
54.93223819,-0.5684,15.2542,0.09564,12.85315273,13.54975257,14.31776655,15.2542,16.29039135,16.89269617,18.44159763
54.96509241,-0.5684,15.2543,0.09566,12.85279837,13.54951672,14.3176741,15.2543,16.29072627,16.89317799,18.44249125
54.99794661,-0.5684,15.2543,0.09567,12.85257906,13.54935439,14.31758095,15.2543,16.29084033,16.89336353,18.44287764
55.03080082,-0.5684,15.2544,0.09569,12.85222472,13.54911856,14.3174885,15.2544,16.29117526,16.89384538,18.44377135
55.06365503,-0.5684,15.2545,0.09571,12.8518704,13.54888274,14.31739605,15.2545,16.29151019,16.89432724,18.44466513
55.09650924,-0.5684,15.2546,0.09573,12.8515161,13.54864692,14.31730361,15.2546,16.29184513,16.89480912,18.44555896
55.12936345,-0.5684,15.2547,0.09574,12.85138108,13.54857342,14.31730431,15.2547,16.29206601,16.89510544,18.44606637
55.16221766,-0.5684,15.2548,0.09576,12.8510268,13.54833762,14.31721187,15.2548,16.29240096,16.89558735,18.4469603
55.19507187,-0.5684,15.2549,0.09578,12.85067254,13.54810182,14.31711943,15.2549,16.29273592,16.89606928,18.44785429
55.22792607,-0.5684,15.255,0.09579,12.85053754,13.54802833,14.31712013,15.255,16.29295681,16.89636563,18.44836177
55.26078029,-0.5684,15.2551,0.09581,12.8501833,13.54779255,14.31702769,15.2551,16.29329179,16.89684758,18.44925586
55.2936345,-0.5684,15.2552,0.09583,12.84982908,13.54755677,14.31693525,15.2552,16.29362677,16.89732955,18.45015
55.3264887,-0.5684,15.2553,0.09584,12.8496941,13.54748328,14.31693596,15.2553,16.29384767,16.89762593,18.45065757
55.35934292,-0.5684,15.2554,0.09586,12.84933991,13.54724752,14.31684352,15.2554,16.29418267,16.89810793,18.45155181
55.39219713,-0.5684,15.2555,0.09588,12.84898573,13.54701176,14.31675108,15.2555,16.29451767,16.89858994,18.45244611
55.42505133,-0.5684,15.2556,0.09589,12.84885076,13.54693828,14.31675179,15.2556,16.29473858,16.89888634,18.45295377
55.45790555,-0.5684,15.2557,0.09591,12.84849661,13.54670253,14.31665935,15.2557,16.2950736,16.89936839,18.45384816
55.49075975,-0.5684,15.2558,0.09593,12.84814248,13.54646679,14.31656692,15.2558,16.29540863,16.89985045,18.45474262
55.52361396,-0.5684,15.2559,0.09594,12.84800753,13.54639332,14.31656762,15.2559,16.29562955,16.90014688,18.45525036
55.55646818,-0.5684,15.256,0.09596,12.84765342,13.54615759,14.31647519,15.256,16.29596459,16.90062897,18.45614491
55.58932238,-0.5684,15.2561,0.09597,12.84751848,13.54608413,14.3164759,15.2561,16.29618552,16.90092541,18.45665269
55.62217659,-0.5684,15.2563,0.09599,12.84724861,13.5459372,14.3164773,15.2563,16.29662739,16.90151831,18.45766832
55.6550308,-0.5684,15.2564,0.09601,12.84689455,13.54570148,14.31638487,15.2564,16.29696245,16.90200045,18.45856303
55.68788501,-0.5684,15.2565,0.09602,12.84675962,13.54562802,14.31638558,15.2565,16.29718339,16.90229692,18.45907091
55.72073922,-0.5684,15.2566,0.09604,12.84640558,13.54539232,14.31629315,15.2566,16.29751847,16.90277908,18.45996571
55.75359343,-0.5684,15.2567,0.09606,12.84605156,13.54515663,14.31620072,15.2567,16.29785355,16.90326127,18.46086058
55.78644764,-0.5684,15.2568,0.09607,12.84591665,13.54508317,14.31620142,15.2568,16.2980745,16.90355776,18.46136853
55.81930184,-0.5684,15.2569,0.09609,12.84556265,13.54484749,14.316109,15.2569,16.2984096,16.90403997,18.46226349
55.85215606,-0.5684,15.257,0.0961,12.84542776,13.54477404,14.3161097,15.257,16.29863056,16.90433648,18.4627715
55.88501027,-0.5684,15.2571,0.09612,12.84507378,13.54453837,14.31601728,15.2571,16.29896567,16.90481872,18.46366656
55.91786447,-0.5684,15.2572,0.09614,12.84471983,13.5443027,14.31592485,15.2572,16.29930078,16.90530098,18.46456167
55.95071869,-0.5684,15.2574,0.09615,12.84466914,13.54431803,14.31601939,15.2574,16.29962859,16.90570832,18.46519079
55.9835729,-0.5684,15.2575,0.09617,12.8443152,13.54408238,14.31592696,15.2575,16.29996372,16.9061906,18.466086
56.0164271,-0.5684,15.2576,0.09618,12.84418033,13.54400893,14.31592766,15.2576,16.3001847,16.90648716,18.46659415
56.04928132,-0.5684,15.2577,0.0962,12.84382642,13.54377329,14.31583524,15.2577,16.30051984,16.90696947,18.46748946
56.08213552,-0.5684,15.2578,0.09622,12.84347253,13.54353765,14.31574282,15.2578,16.30085499,16.9074518,18.46838482
56.11498973,-0.5684,15.2579,0.09623,12.84333768,13.54346422,14.31574352,15.2579,16.30107599,16.90774838,18.46889305
56.14784395,-0.5684,15.258,0.09625,12.84298382,13.54322859,14.3156511,15.258,16.30141115,16.90823074,18.46978852
56.18069815,-0.5684,15.2582,0.09626,12.84293315,13.54324392,14.31574563,15.2582,16.301739,16.90863815,18.47041785
56.21355236,-0.5684,15.2583,0.09628,12.8425793,13.54300831,14.31565321,15.2583,16.30207417,16.90912054,18.47131341
56.24640657,-0.5684,15.2584,0.0963,12.84222548,13.5427727,14.31556079,15.2584,16.30240936,16.90960295,18.47220904
56.27926078,-0.5684,15.2585,0.09631,12.84209065,13.54269927,14.31556149,15.2585,16.30263037,16.90989957,18.4727174
56.31211499,-0.5684,15.2586,0.09633,12.84173685,13.54246367,14.31546908,15.2586,16.30296557,16.91038201,18.47361312
56.3449692,-0.5684,15.2587,0.09634,12.84160204,13.54239025,14.31546978,15.2587,16.3031866,16.91067864,18.47412154
56.37782341,-0.5684,15.2589,0.09636,12.84133242,13.54224341,14.31547118,15.2589,16.30362865,16.91127194,18.47513843
56.41067761,-0.5684,15.259,0.09637,12.84119761,13.54217,14.31547188,15.259,16.30384969,16.91156859,18.4756469
56.44353183,-0.5684,15.2591,0.09639,12.84084386,13.54193442,14.31537947,15.2591,16.30418491,16.91205108,18.47654281
56.47638604,-0.5684,15.2592,0.09641,12.84049013,13.54169885,14.31528705,15.2592,16.30452014,16.91253359,18.47743878
56.50924024,-0.5684,15.2593,0.09642,12.84035534,13.54162544,14.31528775,15.2593,16.30474119,16.91283027,18.47794734
56.54209446,-0.5684,15.2595,0.09644,12.84008577,13.54147862,14.31528915,15.2595,16.30518329,16.91342365,18.4789645
56.57494867,-0.5684,15.2596,0.09645,12.83995099,13.54140521,14.31528985,15.2596,16.30540434,16.91372035,18.47947311
56.60780287,-0.5684,15.2597,0.09647,12.83959731,13.54116966,14.31519744,15.2597,16.3057396,16.91420292,18.48036928
56.64065709,-0.5684,15.2598,0.09648,12.83946254,13.54109625,14.31519814,15.2598,16.30596066,16.91449963,18.48087794
56.67351129,-0.5684,15.2599,0.0965,12.83910887,13.54086071,14.31510573,15.2599,16.30629593,16.91498223,18.4817742
56.7063655,-0.5684,15.2601,0.09651,12.83905825,13.54087604,14.31520024,15.2601,16.30662386,16.9153898,18.48240403
56.73921972,-0.5684,15.2602,0.09653,12.83870461,13.54064051,14.31510783,15.2602,16.30695914,16.91587243,18.48330039
56.77207392,-0.5684,15.2603,0.09654,12.83856986,13.54056711,14.31510853,15.2603,16.30718022,16.91616917,18.48380915
56.80492813,-0.5684,15.2604,0.09656,12.83821625,13.54033159,14.31501612,15.2604,16.30751552,16.91665183,18.4847056
56.83778234,-0.5684,15.2606,0.09657,12.83816563,13.54034693,14.31511062,15.2606,16.30784347,16.91705944,18.48533555
56.87063655,-0.5684,15.2607,0.09659,12.83781204,13.54011141,14.31501821,15.2607,16.30817878,16.91754213,18.4862321
56.90349076,-0.5684,15.2608,0.0966,12.83767731,13.54003802,14.31501891,15.2608,16.30839987,16.9178389,18.48674097
56.93634497,-0.5684,15.261,0.09662,12.83740786,13.53989124,14.3150203,15.261,16.30884206,16.91843248,18.48775876
56.96919918,-0.5684,15.2611,0.09663,12.83727314,13.53981785,14.315021,15.2611,16.30906316,16.91872927,18.48826769
57.00205338,-0.5684,15.2612,0.09665,12.83691959,13.53958236,14.31492859,15.2612,16.30939851,16.91921201,18.48916443
57.0349076,-0.5684,15.2613,0.09666,12.83678488,13.53950898,14.31492929,15.2613,16.30961961,16.91950883,18.48967341
57.06776181,-0.5684,15.2615,0.09668,12.83651547,13.53936221,14.31493068,15.2615,16.31006184,16.92010246,18.49069141
57.10061601,-0.5684,15.2616,0.09669,12.83638077,13.53928883,14.31493138,15.2616,16.31028295,16.92039929,18.49120043
57.13347023,-0.5684,15.2617,0.09671,12.83602727,13.53905335,14.31483897,15.2617,16.31061832,16.92088209,18.49209738
57.16632444,-0.5684,15.2619,0.09672,12.83597669,13.53906869,14.31493346,15.2619,16.31094632,16.92128981,18.49272762
57.19917864,-0.5684,15.262,0.09674,12.83562321,13.53883322,14.31484106,15.262,16.3112817,16.92177264,18.49362466
57.23203286,-0.5684,15.2621,0.09675,12.83548853,13.53875985,14.31484175,15.2621,16.31150283,16.9220695,18.49413379
57.26488706,-0.5684,15.2622,0.09677,12.83513508,13.53852439,14.31474935,15.2622,16.31183823,16.92255236,18.49503093
57.29774127,-0.5684,15.2624,0.09678,12.8350845,13.53853973,14.31484383,15.2624,16.31216625,16.92296011,18.4956613
57.33059549,-0.5684,15.2625,0.0968,12.83473107,13.53830428,14.31475143,15.2625,16.31250165,16.923443,18.49655853
57.36344969,-0.5684,15.2626,0.09681,12.83459641,13.53823091,14.31475212,15.2626,16.3127228,16.92373989,18.49706777
57.3963039,-0.5684,15.2628,0.09683,12.83432709,13.53808418,14.31475351,15.2628,16.31316511,16.9243337,18.49808629
57.42915811,-0.5684,15.2629,0.09684,12.83419244,13.53801081,14.3147542,15.2629,16.31338626,16.92463061,18.49859558
57.46201232,-0.5684,15.263,0.09686,12.83383906,13.53777539,14.3146618,15.263,16.3137217,16.92511355,18.49949301
